Item Id,Item URI,Dublin Core:Title,Dublin Core:Subject,Dublin Core:Description,Dublin Core:Creator,Dublin Core:Source,Dublin Core:Publisher,Dublin Core:Date,Dublin Core:Contributor,Dublin Core:Rights,Dublin Core:Relation,Dublin Core:Format,Dublin Core:Language,Dublin Core:Type,Dublin Core:Identifier,Dublin Core:Coverage,Item Type Metadata:Text,Item Type Metadata:Transcription,Item Type Metadata:Local URL,Item Type Metadata:Original Format,Item Type Metadata:Physical Dimensions,Item Type Metadata:From,Item Type Metadata:To,Item Type Metadata:Number of Attachments,Item Type Metadata:URL,Item Type Metadata:Birth Date,Item Type Metadata:Birthplace,Item Type Metadata:Death Date,Item Type Metadata:Biographical Text,Item Type Metadata:Bibliography,Item Type Metadata:Journal Entry,Item Type Metadata:Footnotes,Item Type Metadata:Location,PDF Text:Text,tags,file,itemType,collection,public,featured
5412,https://georgeeliotarchive.org/items/show/5412,"Call, Wathen Mark Wilks (1817-1890)",,"Wathen Mark Wilks Call, or Mark, was the second husband of Elizabeth Rebecca 'Rufa' Brabant, a close friend of Eliot's during her years in Coventry who was widowed young.  Until his death, Rufa had been married to Charles Christian Hennell, brother of one of Eliot's closest friends, Sara Hennell.",,,"<em>George Eliot Archive</em><span>, edited by Beverley Park Rilett, https://georgeeliotarchive.org</span>",,,,"<strong>To:</strong><br /><a href=""https://georgeeliotarchive.org/items/show/94925"" target=""_blank"" rel=""noopener noreferrer"">GHL to Mr. And Mrs. W. M. W. Call, London, 5 July 1862 (8:304)</a><br /><a href=""https://georgeeliotarchive.org/items/show/95052"" target=""_blank"" rel=""noopener noreferrer"">GHL to Wathen Mark Wilks Call, [London], 18 December 1862 (8:308)</a><br /><br /><strong>From:</strong><br />None<br /><br /><strong>About:</strong><br />None",,,male,,,,,,,,,,,,,,,,,,,,,"colleagues,family,Family & Friends of George Eliot,friends,George Eliot's friends,George Eliot's relations,George Eliot's Social Network,relationship map,relationship web,Social Network",https://georgeeliotarchive.org/files/original/594e402d4ab27b9eed7715f46148f13f.png,Portrait,<p>George Eliot's Social Network Gallery</p>,1,0
5411,https://georgeeliotarchive.org/items/show/5411,"Chapman, Susanna Brewitt",,"<p>Susanna Chapman was the wife of John Chapman; John was publisher of the <em>Westminster Review</em>, where George Eliot was the de facto editor from 1851-54. Susanna Chapman ran a boarding house where many writers for the journal lived, including George Eliot.&nbsp;<br /><br />Susanna was older than John by fourteen years and much wealthier. Her inheritance from her lace manufacturing father allowed John to purchase properties and businesses after they moved to London. His poor money management skills strained the marriage.</p>
<p>Susanna Chapman bore four children, though one died in infancy and another with special needs was adopted by Susanna's brother. &nbsp;<br /><br />John Chapman and George Eliot may have been lovers while she was living in their boarding house, according to <span>biographer Gordon Haight, who gleaned suggestive evidence from John Chapman's diary. The</span>&nbsp;diary showed that the Chapmans' nanny was also having an affair with John. Eventually, after spending many years living with John and his mistress(es), Susanna separated from him in 1874. He left for Paris to practice medicine, while Susanna continued to raise their children in England.</p>",,"<span>John Wallis Chapman, “John Chapman's Children,”&nbsp;</span><em>George Eliot Review Online.<br /></em>Oxford Companion","<em>George Eliot Archive</em><span>, edited by Beverley Park Rilett, https://georgeeliotarchive.org</span>",,,,"<strong>To:</strong><br /><a href=""https://georgeeliotarchive.org/items/show/93519"" target=""_blank"" rel=""noopener noreferrer"">GE to Mrs. John Chapman, London, 12 November 1868 (4:486)</a><br /><br /><strong>From:</strong><br /><a href=""https://georgeeliotarchive.org/items/show/95574"" target=""_blank"" rel=""noopener noreferrer"">Susanna [Mrs. John] Chapman to George Combe, London, 14 July 1852 (8:52)</a><br /><br /><strong>About:</strong><br />None",,,,,,,,,,,,,,,,,,,,,,,,"colleagues,family,Family & Friends of George Eliot,friends,George Eliot's relations,George Eliot's Social Network,relationship map,relationship web,Social Network","https://georgeeliotarchive.org/files/original/f667a15c371a7758d618da82578522b9.jpg,https://georgeeliotarchive.org/files/original/1b7be5093abd835590d96c16284d69b1.jpeg",Portrait,<p>George Eliot's Social Network Gallery</p>,1,0
5410,https://georgeeliotarchive.org/items/show/5410,"Evans, Samuel (1777 - 1858)",,"Samuel Evans was George Eliot's uncle, her father Robert's younger brother. He was a Methodist convert who was a model for the character of Seth Bede in Eliot's first novel, <em>Adam Bede</em>. Samuel Evans was the husband of Elizabeth Evans, a female preacher and the model for Dinah.",,,"<em>George Eliot Archive</em><span>, edited by Beverley Park Rilett, https://georgeeliotarchive.org</span>",,,,"<strong>To:</strong><br /><a href=""https://georgeeliotarchive.org/items/show/93182"" target=""_blank"" rel=""noopener noreferrer"">GE to Mr. and Mrs. Samuel Evans, Griff, 5 December 1840 (1:3-86)</a><br /><a href=""https://georgeeliotarchive.org/items/show/93183"" target=""_blank"" rel=""noopener noreferrer"">GE to Mr. and Mrs. Samuel Evans, Griff, 9 March 1841 (1:3-86)</a><br /><a href=""https://georgeeliotarchive.org/items/show/93789"" target=""_blank"" rel=""noopener noreferrer"">GE to Samuel Evans, Griff, 10 August 1840 (1:3-86)</a><br /><a href=""https://georgeeliotarchive.org/items/show/93790"" target=""_blank"" rel=""noopener noreferrer"">GE to Samuel Evans, Griff, 26 February 1840 (1:3-86)</a><br /><a href=""https://georgeeliotarchive.org/items/show/93788"" target=""_blank"" rel=""noopener noreferrer"">GE to Samuel Evans, Foleshill, 2 October 1841 (1:89 - 168)</a><br /><br /><strong>From:</strong><br />None<br /><br /><strong>About:</strong><br />None",,,,,,,,,,,,,,,,,,,,,,,,"colleagues,family,Family & Friends of George Eliot,friends,George Eliot's relations,George Eliot's Social Network,relationship map,relationship web,Social Network","https://georgeeliotarchive.org/files/original/ac5840cf41a9e7350e0d7a1bb421fe57.jpg,https://georgeeliotarchive.org/files/original/69757c9fc36375f65246b7c3d798521e.png",Portrait,<p>George Eliot's Social Network Gallery</p>,1,0
5409,https://georgeeliotarchive.org/items/show/5409,"Cash, Mary Sibree",,"Mary Sibree, later Mary Cash, was a friend, pupil, and correspondent of George Eliot's. The two remained friends for years, since their first meeting in Foleshill (Coventry) in 1841. Sibree provided details of Eliot's life in Foleshill to John Walter Cross, including the only first-hand account that exists of Eliot's loss of faith, recalling how deeply Eliot was moved.",,,"<em>George Eliot Archive</em><span>, edited by Beverley Park Rilett, https://georgeeliotarchive.org</span>",,,,"<strong>To:</strong><br /><a href=""https://georgeeliotarchive.org/items/show/92958"" target=""_blank"" rel=""noopener noreferrer"">GE to Mary Sibree, 662 Foleshill, 10 May [1847] (1:223 - 285)</a><br /><a href=""https://georgeeliotarchive.org/items/show/92961"" target=""_blank"" rel=""noopener noreferrer"">GE to Mary Sibree, St. Leonard&#x27;s, 13 June [1848] (1:223 - 285)</a><br /><a href=""https://georgeeliotarchive.org/items/show/92939"" target=""_blank"" rel=""noopener noreferrer"">GE to Mary [Sibree], London, [January 1851] (1:341 - 378)</a><br /><a href=""https://georgeeliotarchive.org/items/show/92959"" target=""_blank"" rel=""noopener noreferrer"">GE to Mary Sibree, Coventry, 28 August [1851] (1:341 - 378)</a><br /><a href=""https://georgeeliotarchive.org/items/show/92953"" target=""_blank"" rel=""noopener noreferrer"">GE to Mary Sibree, [Foleshill, February? 1845] (8:10)</a><br /><a href=""https://georgeeliotarchive.org/items/show/92955"" target=""_blank"" rel=""noopener noreferrer"">GE to Mary Sibree, [Foleshill, June? 1845] (8:10)</a><br /><a href=""https://georgeeliotarchive.org/items/show/92956"" target=""_blank"" rel=""noopener noreferrer"">GE to Mary Sibree, [Foleshill, May? 1845] (8:10)</a><br /><a href=""https://georgeeliotarchive.org/items/show/92957"" target=""_blank"" rel=""noopener noreferrer"">GE to Mary Sibree, [Foleshill, September 1845] (8:11)</a><br /><a href=""https://georgeeliotarchive.org/items/show/92960"" target=""_blank"" rel=""noopener noreferrer"">GE to Mary Sibree, Foleshill, [12 March 1846] (8:11)</a><br /><a href=""https://georgeeliotarchive.org/items/show/92954"" target=""_blank"" rel=""noopener noreferrer"">GE to Mary Sibree, [Foleshill, February? 1847] (8:15)</a><br /><br /><strong>From:</strong><br />None<br /><br /><strong>About:</strong><br />None",,,female,,,,,,,,,,,,,,,,,,,,,"colleagues,family,Family & Friends of George Eliot,friends,George Eliot's friends,George Eliot's Social Network,relationship map,relationship web,Social Network",https://georgeeliotarchive.org/files/original/5ed2d030cb9b9dd63792de2d106da852.png,Portrait,<p>George Eliot's Social Network Gallery</p>,1,0
5408,https://georgeeliotarchive.org/items/show/5408,"Evans, Harriet Poynton  (1770-1809)",,"Harriet Evans was the first wife of George Eliot's father, Robert Evans. Born Harriet Poynton, she was the favored attendant of Lady Newdigate of the Arbury Hall estate, where the Evans family lived and worked. Harriet bore two children, Robert and Frances 'Fanny,' elder half-siblings to George Eliot. Harriet Evans died in childbirth in 1809.",,,"<em>George Eliot Archive</em><span>, edited by Beverley Park Rilett, https://georgeeliotarchive.org</span>",,,,"<strong>To:</strong><br /><a href=""https://georgeeliotarchive.org/items/show/93689"" target=""_blank"" rel=""noopener noreferrer"">GE to Mrs. Robert Evans, London, 12 February 1864 (4:133)</a><br /><a href=""https://georgeeliotarchive.org/items/show/93690"" target=""_blank"" rel=""noopener noreferrer"">GE to Mrs. Robert Evans, London, 20 February 1879 (7:105)</a><br /><br /><strong>From:</strong><br /><a href=""https://georgeeliotarchive.org/items/show/95577"" target=""_blank"" rel=""noopener noreferrer"">Mrs. Robert Evans to GE, Derby, 15 March [1864] (8:316)</a><br /><br /><strong>About:</strong><br />None",,,female,,,,,,,,,,,,,,,,,,,,,"colleagues,family,Family & Friends of George Eliot,friends,George Eliot's relations,George Eliot's Social Network,relationship map,relationship web,Social Network",https://georgeeliotarchive.org/files/original/2dac19177eac62add97b67bc74748774.png,Portrait,<p>George Eliot's Social Network Gallery</p>,1,0
5407,https://georgeeliotarchive.org/items/show/5407,"Harrison, Ethel Bertha (1851-1916)",,"Ethel Harrison was the wife and cousin of Frederic Harrison. The two married in 1870. She does not appear to have corresponded with George Eliot directly, though she and Frederic write about Eliot in surviving correspondence to each other.",,,"<em>George Eliot Archive</em><span>, edited by Beverley Park Rilett, https://georgeeliotarchive.org</span>",,,,"<strong>To:</strong><br /><a href=""https://georgeeliotarchive.org/items/show/93447"" target=""_blank"" rel=""noopener noreferrer"">GE to Mrs. Frederic Harrison, London, 3 April 1872 (5:263)</a><br /><a href=""https://georgeeliotarchive.org/items/show/93446"" target=""_blank"" rel=""noopener noreferrer"">GE to Mrs. Frederic Harrison, London, 25 November 1872 (5:331)</a><br /><a href=""https://georgeeliotarchive.org/items/show/93445"" target=""_blank"" rel=""noopener noreferrer"">GE to Mrs. Frederic Harrison, London, 11 December 1872 (5:341)</a><br /><a href=""https://georgeeliotarchive.org/items/show/93180"" target=""_blank"" rel=""noopener noreferrer"">GE to Mr. and Mrs. Frederic Harrison, London, 8 April 1879 (7:129)</a><br /><a href=""https://georgeeliotarchive.org/items/show/93448"" target=""_blank"" rel=""noopener noreferrer"">GE to Mrs. Frederic Harrison, Witley, 25 May 1879 (7:151)</a><br /><br /><strong>From:</strong><br />None<br /><br /><strong>About:</strong><br /><a href=""https://georgeeliotarchive.org/items/show/93106"" target=""_blank"" rel=""noopener noreferrer"">GE to Barbara [Mme Eugene] Bodichon, Witley, 2 [August] 1877 (6:398)</a>",,,,,,,,,,,,,,,,,,,,,,,,"colleagues,family,Family & Friends of George Eliot,friends,George Eliot's relations,George Eliot's Social Network,relationship map,relationship web,Social Network","https://georgeeliotarchive.org/files/original/cae10a0dc40bf4789e75f2f3e08ff073.jpg,https://georgeeliotarchive.org/files/original/58dcf46be813554f108c6fb34650b268.png",Portrait,<p>George Eliot's Social Network Gallery</p>,1,0
5406,https://georgeeliotarchive.org/items/show/5406,"Call, Elizabeth Rebecca [nee Brabant]
",,"Elizabeth Rebecca 'Rufa' Hennell Call [née Brabant] was one of George Eliot's earliest and most enduring friends, though little of their correspondence has survived. Eliot did not like her initially, but admitted to Sara Hennell, Rufa's sister-in-law, eventually that her first impression of Rufa Brabant was not fair and that Rufa's 'tender seriousness' and other qualities made her 'almost worthy of Mr. Hennell.' Eliot was a bridesmaid in Rufa's wedding to Charles Hennell. After Hennell's death, Rufa married Mark Call in 1857.",,,"<em>George Eliot Archive</em><span>, edited by Beverley Park Rilett, https://georgeeliotarchive.org</span>",,,,"<strong>To:</strong><br /><a href=""https://georgeeliotarchive.org/items/show/95549"" target=""_blank"" rel=""noopener noreferrer"">Caroline [Mrs. Charles] Bray to  Rufa [Mrs. Charles Christian] Hennell, Coventry , [28 July 1844] (1:171 - 219)</a><br /><a href=""https://georgeeliotarchive.org/items/show/95597"" target=""_blank"" rel=""noopener noreferrer"">Sara Sophia Hennell to Elizabeth Rebecca &#x27;Rufa&#x27; [Mrs. Charles Christian] Hennell, [Coventry, August 1845] (1:171 - 219)</a><br /><a href=""https://georgeeliotarchive.org/items/show/95598"" target=""_blank"" rel=""noopener noreferrer"">Sara Sophia Hennell to Elizabeth Rebecca &#x27;Rufa&#x27; [Mrs. Charles Christian] Hennell, [Coventry, January 1844] (1:171 - 219)</a><br /><a href=""https://georgeeliotarchive.org/items/show/93709"" target=""_blank"" rel=""noopener noreferrer"">GE to Mrs. Wathen Mark Wilks Call, Richmond, 4 September 1858 (2:475)</a><br /><a href=""https://georgeeliotarchive.org/items/show/93708"" target=""_blank"" rel=""noopener noreferrer"">GE to Mrs. Wathen Mark Wilks Call, London, 5 June 1866 (4:268)</a><br /><a href=""https://georgeeliotarchive.org/items/show/94925"" target=""_blank"" rel=""noopener noreferrer"">GHL to Mr. And Mrs. W. M. W. Call, London, 5 July 1862 (8:304)</a><br /><a href=""https://georgeeliotarchive.org/items/show/93707"" target=""_blank"" rel=""noopener noreferrer"">GE to Mrs. Wathen Mark Wilks Call, London, [12? October 1868] (8:431)</a><br /><br /><strong>From:</strong><br />None<br /><br /><strong>About:</strong><br /><a href=""https://georgeeliotarchive.org/items/show/93905"" target=""_blank"" rel=""noopener noreferrer"">GE to Sara Sophia Hennell, Foleshill, [3 March 1844] (1:171 - 219)</a><br /><a href=""https://georgeeliotarchive.org/items/show/93824"" target=""_blank"" rel=""noopener noreferrer"">GE to Sara Sophia Hennell, [Foleshill, 5 November 1846] (1:223 - 285)</a><br /><a href=""https://georgeeliotarchive.org/items/show/93244"" target=""_blank"" rel=""noopener noreferrer"">GE TO MRS. CHARLES BRAY, LONDON, [12 MARCH 1851] (1:341 - 378)</a><br /><a href=""https://georgeeliotarchive.org/items/show/93793"" target=""_blank"" rel=""noopener noreferrer"">GE to Sara Sophia Hennell and Caroline [Mrs. Charles] Bray, London, 6 October 1861 (3:456)</a><br /><a href=""https://georgeeliotarchive.org/items/show/93306"" target=""_blank"" rel=""noopener noreferrer"">GE to Caroline [Mrs. Charles] Bray, London, 31 July [1865] (4:197)</a><br /><a href=""https://georgeeliotarchive.org/items/show/93308"" target=""_blank"" rel=""noopener noreferrer"">GE to Caroline [Mrs. Charles] Bray, London, 5 June 1866 (4:267)</a><br /><a href=""https://georgeeliotarchive.org/items/show/93282"" target=""_blank"" rel=""noopener noreferrer"">GE to Caroline [Mrs. Charles] Bray, London, 20 March 1877 (6:352)</a><br /><a href=""https://georgeeliotarchive.org/items/show/93336"" target=""_blank"" rel=""noopener noreferrer"">GE to Caroline [Mrs. Charles] Bray, Witley, 26 August 1878 (7:61)</a><br /><a href=""https://georgeeliotarchive.org/items/show/95547"" target=""_blank"" rel=""noopener noreferrer"">Caroline [Mrs. Charles] Bray to GE, Upper Norwood, 17 June [1880] (7:299)</a>",,,,,,,,,,,,,,,,,,,,,,,,"colleagues,family,Family & Friends of George Eliot,friends,George Eliot's friends,George Eliot's relations,George Eliot's Social Network,relationship map,relationship web,Social Network","https://georgeeliotarchive.org/files/original/78c6171c8cee4edde703362ce5173e01.png,https://georgeeliotarchive.org/files/original/f0bfea1aae049e373772f05489cf6671.jpeg",Portrait,<p>George Eliot's Social Network Gallery</p>,1,0
5405,https://georgeeliotarchive.org/items/show/5405,"Cross, Eleanor (1847 - 1895)",,"Eleanor Cross was the sister of John Cross, who became George Eliot's husband in 1880. Eliot was a friend and mentor to Eleanor several years before the women became sisters-in-law. &nbsp;Eleanor (and John) lived with their mother and nursed her through her fatal illness in 1878. Following George Eliot's sudden death in 1880, Eleanor again moved in with her brother John.",,,"<em>George Eliot Archive</em>, edited by Beverley Park Rilett, https://georgeeliotarchive.org",,,,"<strong>To:</strong><br /><a href=""https://georgeeliotarchive.org/items/show/92284"" target=""_blank"" rel=""noopener noreferrer"">GE to Eleanor Cross, London, 26 March 1880 (7:256)</a><br /><a href=""https://georgeeliotarchive.org/items/show/92282"" target=""_blank"" rel=""noopener noreferrer"">GE to Eleanor Cross, London, [13 April 1880] (7:259)</a><br /><a href=""https://georgeeliotarchive.org/items/show/92283"" target=""_blank"" rel=""noopener noreferrer"">GE to Eleanor Cross, London, [14? April 1880] (7:260)</a><br /><a href=""https://georgeeliotarchive.org/items/show/92285"" target=""_blank"" rel=""noopener noreferrer"">GE to Eleanor Cross, London, 30 April [1880] (7:266)</a><br /><a href=""https://georgeeliotarchive.org/items/show/92286"" target=""_blank"" rel=""noopener noreferrer"">GE to Eleanor Cross, Paris, 9 May [1880] (7:273)</a><br /><a href=""https://georgeeliotarchive.org/items/show/92287"" target=""_blank"" rel=""noopener noreferrer"">GE to Eleanor Cross, Witley, [17 November 1880] (7:336)</a><br /><a href=""https://georgeeliotarchive.org/items/show/92288"" target=""_blank"" rel=""noopener noreferrer"">GE to Eleanor Cross, Witley, 23 November 1880 (7:337)</a><br /><br /><strong>From:</strong><br /><a href=""https://georgeeliotarchive.org/items/show/91823"" target=""_blank"" rel=""noopener noreferrer"">Eleanor Cross to E. F. S. Pigott, Weybridge, 6 May [1880] (9:306)</a><br /><br /><strong>About:</strong><br /><a href=""https://georgeeliotarchive.org/items/show/91779"" target=""_blank"" rel=""noopener noreferrer"">Edith Simcox, Autobiography, 19 January 1879 (9:257)</a><br /><a href=""https://georgeeliotarchive.org/items/show/91780"" target=""_blank"" rel=""noopener noreferrer"">Edith Simcox, Autobiography, 19 March 1879 (9:260)</a><br /><a href=""https://georgeeliotarchive.org/items/show/91772"" target=""_blank"" rel=""noopener noreferrer"">Edith Simcox, Autobiography, 12 April 1879 (9:261)</a><br /><a href=""https://georgeeliotarchive.org/items/show/91766"" target=""_blank"" rel=""noopener noreferrer"">Edith Simcox, Autobiography, 1 February 1880 (9:293)</a>",,,female,,,,,,,,,,,,,,,,,,,,,"colleagues,family,Family & Friends of George Eliot,friends,George Eliot's friends,George Eliot's relations,George Eliot's Social Network,relationship map,relationship web,Social Network",https://georgeeliotarchive.org/files/original/0364e5a6d7ab10060743f281257c8320.png,Portrait,<p>George Eliot's Social Network Gallery</p>,1,0
5404,https://georgeeliotarchive.org/items/show/5404,"Helps, Alice",,"Alice Helps was the eldest daughter of Sir Arthur Helps, who was a lifelong friend of Eliot's partner, G. H. Lewes. For the first five years of Eliot's 'marriage' to Lewes, he spent part of his holidays with the Helps family, but George Eliot was not invited. After Eliot became a famous novelist, many people who once shunned her warmed considerably. Alice Helps came to view George Eliot as a maternal figure and friend.",,,"<em>George Eliot Archive</em>, edited by Beverley Park Rilett, https://georgeeliotarchive.org",,,,"<strong>To:</strong><br /><a href=""https://georgeeliotarchive.org/items/show/92005"" target=""_blank"" rel=""noopener noreferrer"">GE to Alice Helps, London, 2 April 1873 (5:398)</a><br /><a href=""https://georgeeliotarchive.org/items/show/92004"" target=""_blank"" rel=""noopener noreferrer"">GE to Alice Helps, London, 19 March 1874 (6:32)</a><br /><a href=""https://georgeeliotarchive.org/items/show/92008"" target=""_blank"" rel=""noopener noreferrer"">GE to Alice Helps, London, 28 March 1874 (6:35)</a><br /><a href=""https://georgeeliotarchive.org/items/show/94433"" target=""_blank"" rel=""noopener noreferrer"">GHL to Alice Helps, London, [8 March 1875] (6:129)</a><br /><a href=""https://georgeeliotarchive.org/items/show/92012"" target=""_blank"" rel=""noopener noreferrer"">GE to Alice Helps, London, 7 June 1875 (6:149)</a><br /><a href=""https://georgeeliotarchive.org/items/show/92010"" target=""_blank"" rel=""noopener noreferrer"">GE to Alice Helps, London, 30 November 1875 (6:194)</a><br /><a href=""https://georgeeliotarchive.org/items/show/92013"" target=""_blank"" rel=""noopener noreferrer"">GE to Alice Helps, Witley, 3 August 1880 (7:310)</a><br /><a href=""https://georgeeliotarchive.org/items/show/92011"" target=""_blank"" rel=""noopener noreferrer"">GE to Alice Helps, London, 31 March 1874 (9:121)</a><br /><a href=""https://georgeeliotarchive.org/items/show/92003"" target=""_blank"" rel=""noopener noreferrer"">GE to Alice Helps, London, [April? 1874] (9:122)</a><br /><a href=""https://georgeeliotarchive.org/items/show/92006"" target=""_blank"" rel=""noopener noreferrer"">GE to Alice Helps, London, 23 April 1874 (9:124)</a><br /><a href=""https://georgeeliotarchive.org/items/show/92007"" target=""_blank"" rel=""noopener noreferrer"">GE to Alice Helps, London, 23 November 1874 (9:139)</a><br /><a href=""https://georgeeliotarchive.org/items/show/92009"" target=""_blank"" rel=""noopener noreferrer"">GE to Alice Helps, London, 28 March 1880 (9:302)</a><br /><br /><strong>From:</strong><br />None<br /><br /><strong>About:</strong><br /><a href=""https://georgeeliotarchive.org/items/show/94089"" target=""_blank"" rel=""noopener noreferrer"">GE to Sara Sophia Hennell, Richmond, 17 January 1858 (2:421)</a><br /><a href=""https://georgeeliotarchive.org/items/show/94275"" target=""_blank"" rel=""noopener noreferrer"">GHL Diary, London, 20-25 April 1877 (6:363)</a><br /><a href=""https://georgeeliotarchive.org/items/show/94269"" target=""_blank"" rel=""noopener noreferrer"">GHL Diary, London, 10-21 April 1878 (7:20)</a><br /><a href=""https://georgeeliotarchive.org/items/show/91869"" target=""_blank"" rel=""noopener noreferrer"">GE Diary, London, 28 March - 10 April 1880 (7:258)</a>",,,female,,,,,,,,,,,,,,,,,,,,,"colleagues,family,Family & Friends of George Eliot,friends,George Eliot's colleagues,George Eliot's friends,George Eliot's relations,George Eliot's Social Network,relationship map,relationship web,Social Network",https://georgeeliotarchive.org/files/original/4a581c4dd0df35c05a46c881e64a7290.png,Portrait,<p>George Eliot's Social Network Gallery</p>,1,0
